web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586596425-4058,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Alok Ranjan,One plus,Reviewed in India on 2 November 2019,Awesome  phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_295?ie=UTF8&pageNumber=295&reviewerType=all_reviews
1586608668-10605,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Suhas  Kakde,7t,Reviewed in India on 21 December 2019,"1 month completed and experience is excellent. device is so smooth to operate. Some below weak point :
1) Front camera not good ,Other same device like honor,realme give better quality
2)Battery quit dispoint this range one plus should give more battery capacity .",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&filterByStar=five_star&pageNumber=85&reviewerType=all_reviews
1586623378-28619,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Renu,Good product,Reviewed in India on 19 July 2019,Camera not great,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_226?ie=UTF8&pageNumber=226&reviewerType=all_reviews
1586607627-8430,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amazon Customer,Nice and awesom... butiful phone...,Reviewed in India on 6 March 2020,Nice and buetifull desply..nice look..awesom...Dolby atom is so buetifull and celear voice...cemera is awsom..,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&filterByStar=four_star&pageNumber=69&reviewerType=all_reviews
1586610549-15238,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Yaram Balakrishna,Super,Reviewed in India on 7 November 2019,Gud,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&filterByStar=three_star&pageNumber=48&reviewerType=all_reviews
1586609053-12098,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Geetha,Most Trustable Brand Oneplus 7T,Reviewed in India on 1 December 2019,"I Really Really Loved this Mobile.
Camera Quality is Awesome.
Big fan of Oneplus Brand",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_234?ie=UTF8&filterByStar=five_star&pageNumber=234&reviewerType=all_reviews
1586614135-18762,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Harshil Patel,What a display.,Reviewed in India on 8 September 2019,but it lack headphone jack and wireless charging,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&filterByStar=four_star&pageNumber=90&reviewerType=all_reviews
1586623839-29362,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Kishor kumar,🙃,Reviewed in India on 24 September 2019,"Perfect.,",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_300?ie=UTF8&pageNumber=300&reviewerType=all_reviews
1586610936-15626,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,lakshay pal,Amazon technician did not come even after calling amazon repeatedly,Reviewed in India on 15 February 2020,Faulty product and amazon said that they will send a technician  to look at the phone but no one came even after calling them again  and  again.,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&filterByStar=one_star&pageNumber=33&reviewerType=all_reviews
1586622756-27609,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Kosuru jagadhish,C type headphones are  back logs,Reviewed in India on 9 August 2019,At least you should have given a C type cable for connecting the stereo headphones,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&pageNumber=125&reviewerType=all_reviews
1586615860-23063,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sanjay banthia,Best Phone,Reviewed in India on 26 June 2019,"Best phone
I like the camera quality
Finger print lock
The design",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_333?ie=UTF8&filterByStar=five_star&pageNumber=333&reviewerType=all_reviews
1586623876-29511,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Sushanth,Battery is not good,Reviewed in India on 5 October 2019,Battery life,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_315?ie=UTF8&pageNumber=315&reviewerType=all_reviews
1586608969-11788,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon user,A good bugdet gaming phone with the best camera features,Reviewed in India on 5 October 2019,Amazing camera with a better battery life. Finger print reader works well.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_203?ie=UTF8&filterByStar=five_star&pageNumber=203&reviewerType=all_reviews
1586608501-10079,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Punith Shenoy,Beast !,Reviewed in India on 5 November 2019,"This is an all-arounder.
You won't find any area where OnePlus has not checked the box.
• Excellent performance.
• Camera good enough.
• Loved the dual dolby speakers. You can feel the surround sound without headphones. Awesome for watching movies and videos.
• I have always loved OnePlus design, and this doesn't disappoint a bit. Premium feel in the hands.
• Display is fantastic for 4k content.
• Battery has been good until now. Battery discharge a bit faster when refresh rate is 90hz ( Expected , needs to be compromised somewhere :P )
• Only con I have is missing headphone jack. I had recently purchased Sony extrabass wired earphones for my OnePlus 5 ( I know converter can be used, but couldn't find one for now). Should invest more on Bluetooth headphones.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&filterByStar=five_star&pageNumber=32&reviewerType=all_reviews
1586616147-24151,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sandip Dutta,Value for money,Reviewed in India on 5 March 2020,Simply a beast,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_442?ie=UTF8&filterByStar=five_star&pageNumber=442&reviewerType=all_reviews
1586624095-30199,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Sanjoy Kr Roy,Exchange of Phone,Reviewed in India on 24 June 2019,"I want to exchange the phone. It was bought with guaranted exchange price, but how could i use it????",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=one_star&pageNumber=16&reviewerType=all_reviews
1586622961-28191,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Gautam A.,Speed Machine,Reviewed in India on 24 July 2019,The best phone under 40k.. everything is so buttery smooth and fast.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_183?ie=UTF8&pageNumber=183&reviewerType=all_reviews
1586614306-19359,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Munavvar,Good quality,Reviewed in India on 6 March 2020,Nice product,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_150?ie=UTF8&filterByStar=four_star&pageNumber=150&reviewerType=all_reviews
1586596592-4636,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,kankana patra,Amazing phone. Fingerprint reader is still slow.,Reviewed in India on 17 July 2019,Amazing phone. Fingerprint reader is still slow. OnePlus should improve on that. Rest is magnificent.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_353?ie=UTF8&pageNumber=353&reviewerType=all_reviews
1586616127-24058,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Utkarsh,Good product,Reviewed in India on 3 March 2020,Sometimes fingerprint reader doesn't work properly.....,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_433?ie=UTF8&filterByStar=five_star&pageNumber=433&reviewerType=all_reviews
1586609803-14684,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Durga Raman,Good,Reviewed in India on 26 January 2020,Awesome product on this price range,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_492?ie=UTF8&filterByStar=five_star&pageNumber=492&reviewerType=all_reviews
1586622903-28015,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Kindle Custome 1,Awesome,Reviewed in India on 11 August 2019,"Awesome phone,nad thanks to amazon",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_165?ie=UTF8&pageNumber=165&reviewerType=all_reviews
1586609058-12116,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Yash Agrawal,Awesome purchase,Reviewed in India on 11 December 2019,Oneplus 7t is an awesome phone. Everything is best except the battery life but i think it is due to the 90hz display....,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_236?ie=UTF8&filterByStar=five_star&pageNumber=236&reviewerType=all_reviews
1586616082-23854,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Perfection,Reviewed in India on 8 July 2019,"Best phone, actually worth it, best camera.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_413?ie=UTF8&filterByStar=five_star&pageNumber=413&reviewerType=all_reviews
1586623538-28937,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,anasbabu,Best choice,Reviewed in India on 9 November 2019,Nice one amazing performance,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_258?ie=UTF8&pageNumber=258&reviewerType=all_reviews
1586616058-23763,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sourav kumar,One plus 7 pro,Reviewed in India on 18 October 2019,There is nothing to dislike in this..... Excellent smartphone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_403?ie=UTF8&filterByStar=five_star&pageNumber=403&reviewerType=all_reviews
1586616205-24396,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sud,Worth for the money,Reviewed in India on 15 July 2019,Nice but camera quality is not dat great,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_467?ie=UTF8&filterByStar=five_star&pageNumber=467&reviewerType=all_reviews
1586609555-13948,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,swapnil kundal,Best in this price range,Reviewed in India on 5 March 2020,Excellent phone 👍,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_419?ie=UTF8&filterByStar=five_star&pageNumber=419&reviewerType=all_reviews
1586609304-13067,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sagarika Saragadam,Great purchase,Reviewed in India on 16 January 2020,The phone completely,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_331?ie=UTF8&filterByStar=five_star&pageNumber=331&reviewerType=all_reviews
1586596758-5211,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ramshankar v,Good,Reviewed in India on 26 January 2020,Design build and display are good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_411?ie=UTF8&pageNumber=411&reviewerType=all_reviews
1586607721-8769,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,ravindranath tagore,Great phone with little implications,Reviewed in India on 1 March 2020,"Camera can be improved in further updates
Not upto the mark",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&filterByStar=four_star&pageNumber=103&reviewerType=all_reviews
1586595858-1888,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Ankit Pathania,Genuine and helpful review,Reviewed in India on 1 March 2020,"A must buy , I was initially not able to make up mind for this beauty but trust me the phone is a masterpiece.

Mine model is 6/128 MG , No lags , no bloatware, no ads (mi,realms,vivo,oppo),immersive display view on full screen.
The gaming is super smooth and fluid ,no matter what game you play.

Camera zoom and picture quality is awesome.

Viewing movies on QHD gives so immersive view on the full screen.

Go for it , a bang for buck phone.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews
1586607580-8259,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amazon Customer,Good phone to buy in a very reasonable price,Reviewed in India on 7 January 2020,"Charges quickly but battery backup should be provided even more in future releases. Cameras are good,overall a smooth beast of a phone.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&filterByStar=four_star&pageNumber=52&reviewerType=all_reviews
1586596542-4419,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Chandrajeet,"Good phone, price slightly would have been better",Reviewed in India on 22 August 2019,"ood phone, price slightly would have been better",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_331?ie=UTF8&pageNumber=331&reviewerType=all_reviews
1586596806-5425,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Dhirendra P.,Just what I expected,Reviewed in India on 31 May 2019,Nothing but the best,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_432?ie=UTF8&pageNumber=432&reviewerType=all_reviews
1586610929-15600,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Parmeshwar,Don't buy this phone worst,Reviewed in India on 23 January 2020,Don't buy this phone,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&filterByStar=one_star&pageNumber=30&reviewerType=all_reviews
